259.1864416403685, 433.5349433601832, 107.33243243757529, 497.8427957432759, 297.3629053488365, 325.71003093233674, 179.48604870754204, 107.99282703008484, 123.80034061658523, 48.636609531027275
94.70125150274755, 262.3371280911836, 278.23104183000413, 29.323818681704918, 12.600164314805262, 488.26758978400017, 36.10992820265358, 441.60725303507303, 304.09373849686517, 400.761785553709
468.3822334627007, 35.75258761552569, 456.80042410392633, 204.76138693562206, 301.52109375887164, 345.98109461605327, 62.60572315659613, 442.49122195314516, 164.01978597006618, 452.8733425415133
160.99774770352116, 418.0600796289919, 252.0986956677555, 385.8592839162106, 88.43599518557038, 198.0243038339582, 89.69315765389719, 255.1276217296013, 485.3067518284342, 351.07056391703514
102.87097920475257, 30.85503393376854, 450.4423353051627, 36.52330741094178, 327.33059298508135, 111.67933544850666, 418.9256016812122, 219.27772040762306, 162.04783809657076, 415.5126399484441
213.18178555474864, 104.079626732, 231.50500316751072, 68.81052636199153, 206.487996817319, 313.5006922846886, 431.1528973247815, 229.95306113249399, 252.19409402375547, 418.4750418188989
200.19262654078568, 372.73506196739794, 482.94814612982407, 309.3217655251229, 423.323963509432, 101.33571935460883, 273.57815313449197, 378.6640028943767, 356.59196763797416, 402.79423711119597
84.62850998911547, 414.47520677377344, 467.0680182890135, 27.052889581819617, 492.4766318892266, 31.78298784548994, 321.38965098562574, 297.79139518622316, 102.63572525274733, 251.2649369822062
294.5026597556497, 477.26670766542367, 140.77937499535548, 151.49123561088962, 367.46419582556683, 24.95655988396678, 86.06560487509768, 475.6173408413223, 223.037443485832, 118.23151951041405
6.216748517111792, 263.84795122224074, 75.24321215497609, 263.3148367809626, 85.9127058997976, 380.40957672582505, 290.7723476620789, 28.619993906434715, 175.96970583823725, 201.05976143843128
